"mz","time","MatchCategory","theoretical.mz","chemical_ID","Name","Formula","MonoisotopicMass","Adduct","ISgroup","Module_RTclust","time.y","mean_int_vec","MD"
151.04023,226.7,"Multiple",151.03952,"Formula_9348","34-Dihydroxyphenylglycol","C8H10O4",170.057908808,"M-H2O-H","ISgroup_2_15_5","2_15",226.7,30937.2,0.04
229.01713,218.9,"Multiple",229.01608,"Formula_9477","()-1-Methylpropyl 3-(methylthio)-2-propenyl disulfide","C8H16S3",208.041412582,"M-2H+Na","ISgroup_2_15_2","2_15",218.9,56243.2,0.017
229.01713,218.9,"Multiple",229.01608,"Formula_9477","()-1-Methylpropyl 3-(methylthio)-2-propenyl disulfide","C8H16S3",208.041412582,"M+Na-2H","ISgroup_2_15_2","2_15",218.9,56243.2,0.017
139.02945,237.7,"Multiple",139.03077,"Formula_9503","Ethyl 1-(propylthio)propyl disulfide","C8H18S3",210.057062646,"2M-3H","ISgroup_2_15_3","2_15",237.7,28540.9,0.029
151.04023,226.7,"Multiple",151.04007,"Formula_9553","p-Hydroxyphenylacetic acid","C8H8O3",152.047344122,"3M-3H","ISgroup_2_15_5","2_15",226.7,30937.2,0.04
151.04023,226.7,"Multiple",151.04007,"Formula_9553","p-Hydroxyphenylacetic acid","C8H8O3",152.047344122,"2M-2H","ISgroup_2_15_5","2_15",226.7,30937.2,0.04
151.04023,226.7,"Multiple",151.04007,"Formula_9553","p-Hydroxyphenylacetic acid","C8H8O3",152.047344122,"M-H","ISgroup_2_15_5","2_15",226.7,30937.2,0.04
229.01713,218.9,"Multiple",229.01707,"Formula_9725","4-Methoxyphenylethanol sulfate","C9H12O6S",248.035458806,"M-H2O-H","ISgroup_2_15_2","2_15",218.9,56243.2,0.017
139.02945,237.7,"Multiple",139.02918,"Formula_9811","gamma-Glutamyl-S-methylcysteine sulfoxide","C9H16N2O6S",280.072906944,"M-2H","ISgroup_2_15_3","2_15",237.7,28540.9,0.029
231.03336,252.2,"Multiple",231.03533,"Formula_2055","Caryoptosidic acid","C16H24O11",392.13186161,"M+2Cl","ISgroup_2_16_4","2_16",252.2,24193.8,0.033
231.03336,252.2,"Multiple",231.03414,"Formula_244","47-Dihydro-5-(4-methyl-3-pentenyl)-123-trithiepin","C10H16S3",232.041412582,"3M-3H","ISgroup_2_16_4","2_16",252.2,24193.8,0.033
231.03336,252.2,"Multiple",231.03414,"Formula_244","47-Dihydro-5-(4-methyl-3-pentenyl)-123-trithiepin","C10H16S3",232.041412582,"2M-2H","ISgroup_2_16_4","2_16",252.2,24193.8,0.033
231.03336,252.2,"Multiple",231.03414,"Formula_244","47-Dihydro-5-(4-methyl-3-pentenyl)-123-trithiepin","C10H16S3",232.041412582,"M-H","ISgroup_2_16_4","2_16",252.2,24193.8,0.033
259.02752,251.6,"Multiple",259.02557,"Formula_444","L-4-Chlorotryptophan","C11H11ClN2O2",238.050905313,"M+Na-2H","ISgroup_2_16_3","2_16",251.6,33140.2,0.028
259.02752,251.6,"Multiple",259.02557,"Formula_444","L-4-Chlorotryptophan","C11H11ClN2O2",238.050905313,"M-2H+Na","ISgroup_2_16_3","2_16",251.6,33140.2,0.028
231.03336,252.2,"Multiple",231.03406,"Formula_56","Sulfadiazine","C10H10N4O2S",250.052446274,"M-H2O-H","ISgroup_2_16_4","2_16",252.2,24193.8,0.033
259.02752,251.6,"Multiple",259.02844,"Formula_7367","Fluorouracil","C4H3FN2O2",130.017855555,"2M-H","ISgroup_2_16_3","2_16",251.6,33140.2,0.028
231.03336,252.2,"Multiple",231.03516,"Formula_8066","Amifostine","C5H15N2O3PS",214.054099558,"2M-H+Cl","ISgroup_2_16_4","2_16",252.2,24193.8,0.033
231.03336,252.2,"Multiple",231.03173,"Formula_9503","Ethyl 1-(propylthio)propyl disulfide","C8H18S3",210.057062646,"M-2H+Na","ISgroup_2_16_4","2_16",252.2,24193.8,0.033
231.03336,252.2,"Multiple",231.03173,"Formula_9503","Ethyl 1-(propylthio)propyl disulfide","C8H18S3",210.057062646,"M+Na-2H","ISgroup_2_16_4","2_16",252.2,24193.8,0.033
259.02752,251.6,"Multiple",259.02664,"Formula_9864","1-Propenyl 1-(propylsulfinyl)propyl disulfide","C9H18OS3",238.051977268,"M-2H+Na","ISgroup_2_16_3","2_16",251.6,33140.2,0.028
259.02752,251.6,"Multiple",259.02664,"Formula_9864","1-Propenyl 1-(propylsulfinyl)propyl disulfide","C9H18OS3",238.051977268,"M+Na-2H","ISgroup_2_16_3","2_16",251.6,33140.2,0.028
221.11846,335.9,"Multiple",221.11832,"Formula_1124","Annuionone B","C13H18O3",222.125594442,"2M-2H","ISgroup_2_22_12","2_22",335.9,57082,0.118
221.11846,335.9,"Multiple",221.11832,"Formula_1124","Annuionone B","C13H18O3",222.125594442,"M-H","ISgroup_2_22_12","2_22",335.9,57082,0.118
221.11846,335.9,"Multiple",221.11832,"Formula_1124","Annuionone B","C13H18O3",222.125594442,"3M-3H","ISgroup_2_22_12","2_22",335.9,57082,0.118
221.11846,335.9,"Multiple",221.11722,"Formula_339","(2xi6xi)-7-Methyl-3-methylene-1267-octanetetrol","C10H20O4",204.136159128,"2M-H+Cl","ISgroup_2_22_12","2_22",335.9,57082,0.118
252.13165,334.1,"Multiple",252.13296,"Formula_346","Gamma-Aminobutyryl-lysine","C10H21N3O3",231.158291553,"M-2H+Na","ISgroup_2_22_14","2_22",334.1,10407.2,0.132
252.13165,334.1,"Multiple",252.13296,"Formula_346","Gamma-Aminobutyryl-lysine","C10H21N3O3",231.158291553,"M+Na-2H","ISgroup_2_22_14","2_22",334.1,10407.2,0.132
221.11846,335.9,"Multiple",221.11789,"Formula_3500","Sinapoylspermine","C21H36N4O4",408.27365566,"M-H+Cl","ISgroup_2_22_12","2_22",335.9,57082,0.118
177.0918,348.6,"Multiple",177.0921,"Formula_3685","gamma-Crocetin","C22H28O4",356.198759384,"M-2H","ISgroup_2_22_10","2_22",348.6,16569.9,0.092
221.11846,335.9,"Multiple",221.11832,"Formula_4464","Antibiotic GR 95647X","C26H36O6",444.251188884,"M-2H","ISgroup_2_22_12","2_22",335.9,57082,0.118
252.13165,334.1,"Multiple",252.13345,"Formula_4673","Ixabepilone","C27H42N2O5S",506.281443154,"M-2H","ISgroup_2_22_14","2_22",334.1,10407.2,0.132
252.13165,334.1,"Multiple",252.13268,"Formula_4988","1723-Epoxy-29-hydroxy-27-norlanost-8-ene-31524-trione","C29H42O5",470.303224454,"M-H+Cl","ISgroup_2_22_14","2_22",334.1,10407.2,0.132
177.0918,348.6,"Multiple",177.0921,"Formula_513","5-Phenylvaleric acid","C11H14O2",178.099379692,"3M-3H","ISgroup_2_22_10","2_22",348.6,16569.9,0.092
177.0918,348.6,"Multiple",177.0921,"Formula_513","5-Phenylvaleric acid","C11H14O2",178.099379692,"2M-2H","ISgroup_2_22_10","2_22",348.6,16569.9,0.092
177.0918,348.6,"Multiple",177.0921,"Formula_513","5-Phenylvaleric acid","C11H14O2",178.099379692,"M-H","ISgroup_2_22_10","2_22",348.6,16569.9,0.092
177.0918,348.6,"Multiple",177.09155,"Formula_560","26-Dimethoxy-4-propylphenol","C11H16O3",196.109944378,"M-H2O-H","ISgroup_2_22_10","2_22",348.6,16569.9,0.092
381.97932,342.5,"Unique",381.97897,"Formula_7464","Se-Methylselenocysteine","C4H9NO2Se",182.979850365,"2M-2H+NH4","ISgroup_2_22_98","2_22",342.5,11960.9,0.979
177.0918,348.6,"Multiple",177.09101,"Formula_9473","7-Hydroxyoctanoic acid","C8H16O3",160.109944378,"2M-H+Cl","ISgroup_2_22_10","2_22",348.6,16569.9,0.092
250.11653,330.4,"Unique",250.11862,"Formula_9869","Lysyl-Serine","C9H19N3O4",233.137556111,"2M-H+Cl","ISgroup_2_22_12","2_22",330.4,15188.1,0.117
606.22883,369.5,"Multiple",606.23045,"Formula_1348","Prunasin","C14H17NO6",295.105587281,"2M-2H+NH4","ISgroup_2_23_23","2_23",369.5,5318.6,0.229
255.16002,364.4,"Multiple",255.16018,"Formula_1446","5-Nonyltetrahydro-2-oxo-3-furancarboxylic acid","C14H24O4",256.167459256,"2M-2H","ISgroup_2_23_17","2_23",364.4,68393.8,0.16
255.16002,364.4,"Multiple",255.16018,"Formula_1446","5-Nonyltetrahydro-2-oxo-3-furancarboxylic acid","C14H24O4",256.167459256,"M-H","ISgroup_2_23_17","2_23",364.4,68393.8,0.16
255.16002,364.4,"Multiple",255.16018,"Formula_1446","5-Nonyltetrahydro-2-oxo-3-furancarboxylic acid","C14H24O4",256.167459256,"3M-3H","ISgroup_2_23_17","2_23",364.4,68393.8,0.16
255.16002,364.4,"Multiple",255.15963,"Formula_1466","3-Hydroxytetradecanedioic acid","C14H26O5",274.178023942,"M-H2O-H","ISgroup_2_23_17","2_23",364.4,68393.8,0.16
680.23195,369.2,"Multiple",680.23402,"Formula_2361","b-D-Xylopyranosyl-(1-4)-a-L-rhamnopyranosyl-(1-2)-D-fucose","C17H30O13",442.168641046,"3M-H+Cl","ISgroup_2_23_24","2_23",369.2,4714.2,0.232
606.22883,369.5,"Multiple",606.22544,"Formula_2454","Nor-ketotifen","C18H17NOS",295.103084861,"2M-2H+NH4","ISgroup_2_23_23","2_23",369.5,5318.6,0.229
680.23195,369.2,"Multiple",680.23688,"Formula_4215","KB 2","C25H26O8",454.162767808,"3M-2H","ISgroup_2_23_24","2_23",369.2,4714.2,0.232
255.16002,364.4,"Multiple",255.16177,"Formula_4892","Dehydrocarpaine I","C28H48N2O4",476.361408034,"M-H+Cl","ISgroup_2_23_17","2_23",364.4,68393.8,0.16
255.16002,364.4,"Multiple",255.16018,"Formula_9017","13-Diacetylpropane","C7H12O2",128.083729628,"2M-H","ISgroup_2_23_17","2_23",364.4,68393.8,0.16
194.08246,394.7,"Multiple",194.08227,"Formula_141","Metyrosine","C10H13NO3",195.089543287,"M-H","ISgroup_2_25_9","2_25",394.7,1077781.6,0.082
194.08246,394.7,"Multiple",194.08227,"Formula_141","Metyrosine","C10H13NO3",195.089543287,"3M-3H","ISgroup_2_25_9","2_25",394.7,1077781.6,0.082
194.08246,394.7,"Multiple",194.08227,"Formula_141","Metyrosine","C10H13NO3",195.089543287,"2M-2H","ISgroup_2_25_9","2_25",394.7,1077781.6,0.082
195.08572,394.1,"Multiple",195.08516,"Formula_2289","Ginsenoyne B","C17H23ClO2",294.138657687,"2M-3H","ISgroup_2_25_9","2_25",394.1,128319.4,0.086
195.08572,394.1,"Multiple",195.08394,"Formula_2458","Nigellidine","C18H18N2O2",294.13682783,"2M-3H","ISgroup_2_25_9","2_25",394.1,128319.4,0.086
195.08572,394.1,"Multiple",195.08697,"Formula_3205","56-Epoxy-81114-eicosatrienoic acid","C20H32O3",320.23514489,"M+2Cl","ISgroup_2_25_9","2_25",394.1,128319.4,0.086
194.08246,394.7,"Multiple",194.08428,"Formula_4211","(R)-Hispaglabridin B","C25H26O4",390.18310932,"M-2H","ISgroup_2_25_9","2_25",394.7,1077781.6,0.082
195.08572,394.1,"Multiple",195.08491,"Formula_565","1-(2-Thienyl)-1-heptanone","C11H16OS",196.092185824,"3M-3H","ISgroup_2_25_9","2_25",394.1,128319.4,0.086
195.08572,394.1,"Multiple",195.08491,"Formula_565","1-(2-Thienyl)-1-heptanone","C11H16OS",196.092185824,"M-H","ISgroup_2_25_9","2_25",394.1,128319.4,0.086
195.08572,394.1,"Multiple",195.08491,"Formula_565","1-(2-Thienyl)-1-heptanone","C11H16OS",196.092185824,"2M-2H","ISgroup_2_25_9","2_25",394.1,128319.4,0.086
194.08246,394.7,"Multiple",194.08227,"Formula_63","4-Methoxycinnamic acid","C10H10O3",178.062994186,"M-2H+NH4","ISgroup_2_25_9","2_25",394.7,1077781.6,0.082
195.08572,394.1,"Multiple",195.08634,"Formula_8640","L-Arginine","C6H14N4O2",174.111675712,"M+Na-2H","ISgroup_2_25_9","2_25",394.1,128319.4,0.086
195.08572,394.1,"Multiple",195.08634,"Formula_8640","L-Arginine","C6H14N4O2",174.111675712,"M-2H+Na","ISgroup_2_25_9","2_25",394.1,128319.4,0.086
194.08246,394.7,"Multiple",194.08117,"Formula_9071","N-Methyl-1-deoxynojirimycin","C7H15NO4",177.100107973,"2M-H+Cl","ISgroup_2_25_9","2_25",394.7,1077781.6,0.082
195.08572,394.1,"Multiple",195.08381,"Formula_9495","Methional diethyl acetal","C8H18O2S",178.10275051,"2M-H+Cl","ISgroup_2_25_9","2_25",394.1,128319.4,0.086
455.14081,468.6,"Multiple",455.1392,"Formula_1020","Proflavine","C13H11N3",209.095297367,"2M-2H+K","ISgroup_2_29_15","2_29",468.6,7453.6,0.141
529.14586,468,"Multiple",529.14949,"Formula_1053","N-acetyltryptophan","C13H14N2O3",246.100442324,"2M-2H+K","ISgroup_2_29_15","2_29",468,15718.7,0.146
446.09449,496.3,"Multiple",446.09603,"Formula_1063","Benzoyl glucuronide (Benzoic acid)","C13H14O8",298.068867424,"3M-2H","ISgroup_2_29_10","2_29",496.3,7643.2,0.094
438.06256,496.5,"Multiple",438.0587,"Formula_1121","Propinol adenylate","C13H18N5O8P",403.089299089,"M+Cl","ISgroup_2_29_7","2_29",496.5,1576.4,0.063
438.06256,496.5,"Multiple",438.0587,"Formula_1121","Propinol adenylate","C13H18N5O8P",403.089299089,"2M+2Cl","ISgroup_2_29_7","2_29",496.5,1576.4,0.063
438.06256,496.5,"Multiple",438.06647,"Formula_1188","3-Methylpentyl glucosinolate","C13H25NO9S2",403.097072783,"2M+2Cl","ISgroup_2_29_7","2_29",496.5,1576.4,0.063
438.06256,496.5,"Multiple",438.06647,"Formula_1188","3-Methylpentyl glucosinolate","C13H25NO9S2",403.097072783,"M+Cl","ISgroup_2_29_7","2_29",496.5,1576.4,0.063
455.14081,468.6,"Multiple",455.13995,"Formula_1317","(2S4S)-Monatin","C14H16N2O5",292.105921632,"3M-H+Cl","ISgroup_2_29_15","2_29",468.6,7453.6,0.141
597.13282,468,"Multiple",597.13798,"Formula_1329","Gravolenic acid","C14H16O6",280.094688244,"2M-2H+K","ISgroup_2_29_14","2_29",468,10844.8,0.133
673.35743,468,"Multiple",673.3553,"Formula_134","Cis-zeatin","C10H13N5O",219.112010063,"3M-2H+NH4","ISgroup_2_29_36","2_29",468,1672.8,0.357
326.18737,468.4,"Multiple",326.18874,"Formula_1366","(R)-Pterosin B","C14H18O2",218.13067982,"3M-2H","ISgroup_2_29_19","2_29",468.4,812953,0.187
461.15854,468,"Multiple",461.16026,"Formula_1394","Methionyl-Phenylalanine","C14H20N2O3S",296.119463206,"3M-H+Cl","ISgroup_2_29_16","2_29",468,25885.6,0.159
461.15854,468,"Multiple",461.15838,"Formula_1406","2-Phenylethyl beta-D-glucopyranoside","C14H20O6",284.125988372,"3M+2Cl","ISgroup_2_29_16","2_29",468,25885.6,0.159
393.1711,469.6,"Multiple",393.16983,"Formula_145","Pseudooxynicotine","C10H14N2O",178.11061308,"2M-2H+K","ISgroup_2_29_18","2_29",469.6,97076,0.171
525.08504,446.1,"Multiple",525.08165,"Formula_1498","Nigakinone","C14H8N2O3",252.053492132,"2M-2H+Na","ISgroup_2_29_9","2_29",446.1,5849,0.085
597.13282,468,"Multiple",597.12948,"Formula_1533","Nitrazepam","C15H11N3O3",281.080041233,"2M+Cl","ISgroup_2_29_14","2_29",468,10844.8,0.133
515.13033,446.8,"Multiple",515.12669,"Formula_1550","25-Dihydroxychalcone","C15H12O3",240.07864425,"2M+Cl","ISgroup_2_29_14","2_29",446.8,16456.3,0.13
597.13282,468,"Multiple",597.13842,"Formula_1567","Fenbendazole","C15H13N3O2S",299.072847365,"2M-H","ISgroup_2_29_14","2_29",468,10844.8,0.133
665.12047,468,"Multiple",665.1161,"Formula_1588","Sulfaphenazole","C15H14N4O2S",314.083746402,"2M-2H+K","ISgroup_2_29_13","2_29",468,6052.2,0.12
446.09449,496.3,"Multiple",446.09559,"Formula_1597","Phloretin","C15H14O5",274.084123558,"3M+2Cl","ISgroup_2_29_10","2_29",496.3,7643.2,0.094
459.25029,466,"Multiple",459.25408,"Formula_1649","812-Epoxy-4(15)711-eudesmatrien-1-one","C15H18O2",230.13067982,"2M-H","ISgroup_2_29_26","2_29",466,8340.5,0.25
410.16077,468.6,"Multiple",410.16183,"Formula_1651","56-Dihydro-4-methoxy-6-2-(4-methoxyphenyl)ethyl-2H-pyran-2-one","C15H18O4",262.120509064,"3M-H+Cl","ISgroup_2_29_17","2_29",468.6,8333.4,0.161
447.14307,446.8,"Multiple",447.13987,"Formula_1717","Ribosylzeatin phosphate","C15H22N5O8P",431.120599217,"M-2H+NH4","ISgroup_2_29_15","2_29",446.8,27463.5,0.143
577.10003,446.2,"Multiple",577.10223,"Formula_173","D-Erythroascorbic acid 1-a-D-xylopyranoside","C10H14O9",278.063782046,"2M-2H+Na","ISgroup_2_29_11","2_29",446.2,5771.7,0.1
380.15908,446.8,"Multiple",380.15622,"Formula_1771","(R)-Pantothenic acid 4-O-b-D-glucoside","C15H27NO10",381.163496089,"2M-2H","ISgroup_2_29_16","2_29",446.8,24432.5,0.159
380.15908,446.8,"Multiple",380.15622,"Formula_1771","(R)-Pantothenic acid 4-O-b-D-glucoside","C15H27NO10",381.163496089,"3M-3H","ISgroup_2_29_16","2_29",446.8,24432.5,0.159
380.15908,446.8,"Multiple",380.15622,"Formula_1771","(R)-Pantothenic acid 4-O-b-D-glucoside","C15H27NO10",381.163496089,"M-H","ISgroup_2_29_16","2_29",446.8,24432.5,0.159
665.12047,468,"Multiple",665.11798,"Formula_1854","Avenanthramide C","C16H13NO6",315.074287153,"2M+Cl","ISgroup_2_29_13","2_29",468,6052.2,0.12
447.14307,446.8,"Multiple",447.13936,"Formula_203","2-(4-Methyl-5-thiazolyl)ethyl butanoate","C10H15NO2S",213.082349419,"2M-2H+Na","ISgroup_2_29_15","2_29",446.8,27463.5,0.143
380.15908,446.8,"Multiple",380.15756,"Formula_2033","Cis-zeatin-7-N-glucoside","C16H23N5O6",381.164833493,"3M-3H","ISgroup_2_29_16","2_29",446.8,24432.5,0.159
380.15908,446.8,"Multiple",380.15756,"Formula_2033","Cis-zeatin-7-N-glucoside","C16H23N5O6",381.164833493,"M-H","ISgroup_2_29_16","2_29",446.8,24432.5,0.159
380.15908,446.8,"Multiple",380.15756,"Formula_2033","Cis-zeatin-7-N-glucoside","C16H23N5O6",381.164833493,"2M-2H","ISgroup_2_29_16","2_29",446.8,24432.5,0.159
326.18737,468.4,"Multiple",326.18472,"Formula_2051","Sinapine","C16H24NO5",310.165447883,"M-2H+NH4","ISgroup_2_29_19","2_29",468.4,812953,0.187
673.35743,468,"Multiple",673.35708,"Formula_2114","L-Citronellol glucoside","C16H30O6",318.204238692,"2M-2H+K","ISgroup_2_29_36","2_29",468,1672.8,0.357
673.35743,468,"Multiple",673.35976,"Formula_2327","5-Hydroxyemedastine","C17H26N4O2",318.205576096,"2M-2H+K","ISgroup_2_29_36","2_29",468,1672.8,0.357
455.14081,468.6,"Multiple",455.14008,"Formula_2363","D-Galactopyranosyl-(1-3)-D-galactopyranosyl-(1-3)-L-arabinose","C17H30O15",474.15847029,"M-H2O-H","ISgroup_2_29_15","2_29",468.6,7453.6,0.141
515.13033,446.8,"Multiple",515.12713,"Formula_2440","Eupatilin","C18H16O7",344.089602866,"3M-2H","ISgroup_2_29_14","2_29",446.8,16456.3,0.13
410.16077,468.6,"Multiple",410.15689,"Formula_2521","N-Acetylserotonin glucuronide","C18H22N2O8",394.13761569,"M-2H+NH4","ISgroup_2_29_17","2_29",468.6,8333.4,0.161
327.18449,468.4,"Multiple",327.18265,"Formula_2549","7-hydroxygranisetron","C18H24N4O2",328.189926032,"3M-3H","ISgroup_2_29_19","2_29",468.4,199977.7,0.184
327.18449,468.4,"Multiple",327.18265,"Formula_2549","7-hydroxygranisetron","C18H24N4O2",328.189926032,"2M-2H","ISgroup_2_29_19","2_29",468.4,199977.7,0.184
327.18449,468.4,"Multiple",327.18265,"Formula_2549","7-hydroxygranisetron","C18H24N4O2",328.189926032,"M-H","ISgroup_2_29_19","2_29",468.4,199977.7,0.184
665.12047,468,"Multiple",665.11795,"Formula_2561","17-Beta-Estradiol-317-beta-sulfate","C18H24O8S2",432.091259124,"3M-H+Cl","ISgroup_2_29_13","2_29",468,6052.2,0.12
515.13033,446.8,"Multiple",515.12537,"Formula_2594","b-D-Glucuronopyranosyl-(1-3)-a-D-galacturonopyranosyl-(1-2)-L-rhamnose","C18H28O17",516.13264947,"M-H","ISgroup_2_29_14","2_29",446.8,16456.3,0.13
515.13033,446.8,"Multiple",515.12537,"Formula_2594","b-D-Glucuronopyranosyl-(1-3)-a-D-galacturonopyranosyl-(1-2)-L-rhamnose","C18H28O17",516.13264947,"3M-3H","ISgroup_2_29_14","2_29",446.8,16456.3,0.13
515.13033,446.8,"Multiple",515.12537,"Formula_2594","b-D-Glucuronopyranosyl-(1-3)-a-D-galacturonopyranosyl-(1-2)-L-rhamnose","C18H28O17",516.13264947,"2M-2H","ISgroup_2_29_14","2_29",446.8,16456.3,0.13
326.18737,468.4,"Multiple",326.18923,"Formula_2602","Penbutolol","C18H29NO2",291.219829177,"M+Cl","ISgroup_2_29_19","2_29",468.4,812953,0.187
326.18737,468.4,"Multiple",326.18923,"Formula_2602","Penbutolol","C18H29NO2",291.219829177,"2M+2Cl","ISgroup_2_29_19","2_29",468.4,812953,0.187
311.20122,495.9,"Multiple",311.20056,"Formula_2608","13-OxoODE","C18H30O3",294.219494826,"2M-H+Cl","ISgroup_2_29_21","2_29",495.9,176063.9,0.201
325.18425,468.4,"Multiple",325.18429,"Formula_2609","2-Dodecylbenzenesulfonic acid","C18H30O3S",326.191565516,"M-H","ISgroup_2_29_19","2_29",468.4,3770843.5,0.184
325.18425,468.4,"Multiple",325.18429,"Formula_2609","2-Dodecylbenzenesulfonic acid","C18H30O3S",326.191565516,"3M-3H","ISgroup_2_29_19","2_29",468.4,3770843.5,0.184
325.18425,468.4,"Multiple",325.18429,"Formula_2609","2-Dodecylbenzenesulfonic acid","C18H30O3S",326.191565516,"2M-2H","ISgroup_2_29_19","2_29",468.4,3770843.5,0.184
673.35743,468,"Multiple",673.3578,"Formula_2609","2-Dodecylbenzenesulfonic acid","C18H30O3S",326.191565516,"2M-2H+Na","ISgroup_2_29_36","2_29",468,1672.8,0.357
379.15569,446.8,"Multiple",379.15284,"Formula_2612","23-Dinor-6-keto-prostaglandin F1 a","C18H30O6",342.204238692,"M-2H+K","ISgroup_2_29_16","2_29",446.8,120611.8,0.156
379.15569,446.8,"Multiple",379.15284,"Formula_2612","23-Dinor-6-keto-prostaglandin F1 a","C18H30O6",342.204238692,"M+K-2H","ISgroup_2_29_16","2_29",446.8,120611.8,0.156
311.22217,450.9,"Multiple",311.22278,"Formula_2626","13-L-Hydroperoxylinoleic acid","C18H32O4",312.230059512,"3M-3H","ISgroup_2_29_23","2_29",450.9,1712293,0.222
311.22217,450.9,"Multiple",311.22278,"Formula_2626","13-L-Hydroperoxylinoleic acid","C18H32O4",312.230059512,"2M-2H","ISgroup_2_29_23","2_29",450.9,1712293,0.222
311.22217,450.9,"Multiple",311.22278,"Formula_2626","13-L-Hydroperoxylinoleic acid","C18H32O4",312.230059512,"M-H","ISgroup_2_29_23","2_29",450.9,1712293,0.222
313.23787,472.6,"Multiple",313.23843,"Formula_2639","Octadecanedioic acid","C18H34O4",314.245709576,"2M-2H","ISgroup_2_29_24","2_29",472.6,129097.6,0.238
313.23787,472.6,"Multiple",313.23843,"Formula_2639","Octadecanedioic acid","C18H34O4",314.245709576,"M-H","ISgroup_2_29_24","2_29",472.6,129097.6,0.238
313.23787,472.6,"Multiple",313.23843,"Formula_2639","Octadecanedioic acid","C18H34O4",314.245709576,"3M-3H","ISgroup_2_29_24","2_29",472.6,129097.6,0.238
311.22217,450.9,"Multiple",311.22223,"Formula_2640","91213-TriHOME","C18H34O5",330.240624198,"M-H2O-H","ISgroup_2_29_23","2_29",450.9,1712293,0.222
313.23787,472.6,"Multiple",313.23788,"Formula_2653","91013-Trihydroxystearic acid","C18H36O5",332.256274262,"M-H2O-H","ISgroup_2_29_24","2_29",472.6,129097.6,0.238
597.13282,468,"Multiple",597.13195,"Formula_2676","Hydroxyanigorufone","C19H12O3",288.07864425,"2M-2H+Na","ISgroup_2_29_14","2_29",468,10844.8,0.133
328.18524,468.4,"Unique",328.18529,"Formula_2819","Ethopropazine","C19H24N2S",312.166019468,"M-2H+NH4","ISgroup_2_29_19","2_29",468.4,32995.6,0.185
380.15908,446.8,"Multiple",380.15939,"Formula_283","Hydroxyprolyl-Valine","C10H18N2O4",230.126657074,"3M+2Cl","ISgroup_2_29_16","2_29",446.8,24432.5,0.159
459.25029,466,"Multiple",459.24604,"Formula_283","Hydroxyprolyl-Valine","C10H18N2O4",230.126657074,"2M-H","ISgroup_2_29_26","2_29",466,8340.5,0.25
673.35743,468,"Multiple",673.36244,"Formula_2869","Glycopyrrolate","C19H28NO3",318.206918767,"2M-2H+K","ISgroup_2_29_36","2_29",468,1672.8,0.357
311.20122,495.9,"Multiple",311.19925,"Formula_2888","Androsterone","C19H30O2",290.224580204,"M-2H+Na","ISgroup_2_29_21","2_29",495.9,176063.9,0.201
311.20122,495.9,"Multiple",311.19925,"Formula_2888","Androsterone","C19H30O2",290.224580204,"M+Na-2H","ISgroup_2_29_21","2_29",495.9,176063.9,0.201
577.10003,446.2,"Multiple",577.10459,"Formula_2898","NN-Bis(g-glutamyl)-33-(12-propylenedithio)dialanine","C19H32N4O10S2",540.155984644,"M-2H+K","ISgroup_2_29_11","2_29",446.2,5771.7,0.1
577.10003,446.2,"Multiple",577.10459,"Formula_2898","NN-Bis(g-glutamyl)-33-(12-propylenedithio)dialanine","C19H32N4O10S2",540.155984644,"M+K-2H","ISgroup_2_29_11","2_29",446.2,5771.7,0.1
393.1711,469.6,"Multiple",393.16849,"Formula_2903","57-Megastigmadien-9-ol glucoside","C19H32O6",356.219888756,"M-2H+K","ISgroup_2_29_18","2_29",469.6,97076,0.171
393.1711,469.6,"Multiple",393.16849,"Formula_2903","57-Megastigmadien-9-ol glucoside","C19H32O6",356.219888756,"M+K-2H","ISgroup_2_29_18","2_29",469.6,97076,0.171
515.13033,446.8,"Multiple",515.12669,"Formula_2967","23-Dihydro-23-dihydroxy-4-(4-methoxyphenyl)-1H-phenalen-1-one","C20H16O4",320.104859,"3M+2Cl","ISgroup_2_29_14","2_29",446.8,16456.3,0.13
